	GLCM_pan	Mean_Green	Mean_Red	Mean_NIR	SD_pan	class
0	131.0613599	211.3157895	94.97368421	499.1842105	20.60136415	1
1	117.5606695	206.5333333	91.6	486.6666667	22.22970985	1
2	125.4173387	205.3870968	94.0	508.9354839	28.92017792	1
3	120.3182482	246.0	134.2790698	467.1627907	22.05794032	1
4	136.8553191	197.8	91.83333333	475.3666667	12.86424848	1
5	139.0585366	269.7692308	151.0769231	495.0	17.09873866	1
6	134.5277778	211.0	93.22222222	486.6666667	19.09471196	1
7	124.71875	240.0	129.0	330.0	19.45989466	1
8	113.0745192	225.0	114.9615385	586.8461538	26.12068033	1
9	132.9970238	211.047619	101.3333333	609.3333333	24.12185618	1
10	130.7259615	239.8461538	131.0769231	529.3846154	40.26333437	1
11	124.7972028	232.3333333	122.6666667	268.6666667	14.02731022	1
12	125.4658754	190.4418605	91.65116279	188.0930233	19.02169209	1
13	133.9021583	191.2727273	89.43181818	149.3181818	9.307532718	1
14	116.4196429	180.5714286	75.28571429	389.5714286	17.29574679	1
15	141.407563	225.8	111.5333333	612.8	26.04150533	1
16	127.78125	225.75	107.25	638.25	62.70454031	1
17	126.0631164	221.25	103.875	803.375	31.00955939	1
18	101.7291667	226.3333333	103.3333333	655.6666667	20.70426687	1
19	123.0347222	214.8888889	99.55555556	528.4444444	58.74699887	1
20	126.553816	183.5	76.25	112.5	12.57256282	1
21	131.8233083	173.8235294	76.0	208.1176471	9.541024152	1
22	125.988959	178.875	74.675	258.175	11.85232045	1
23	114.3514644	223.6	104.4666667	714.0	22.26147644	1
24	133.7954545	203.8181818	95.45454545	385.9090909	17.69063814	1
25	125.2925824	196.7391304	88.06521739	461.3043478	24.97912172	1
26	85.0	222.0	105.0	662.0	0.0	1
27	134.9245283	213.0588235	91.94117647	380.4117647	31.23822962	1
28	130.9549419	185.1627907	81.81395349	373.7906977	19.53643405	1
29	130.6528804	175.627907	71.81395349	231.9069767	16.35910558	1
30	124.8537549	217.125	116.125	137.0	16.17820679	1
31	116.0409357	416.3255814	341.6744186	453.4651163	12.26589321	1
32	130.5802005	211.12	99.04	405.46	19.3088995	1
33	132.1870287	216.5952381	107.3333333	254.2380952	22.7858138	1
34	117.9763547	322.265625	207.625	422.515625	28.03094952	1
35	119.6438849	330.3428571	223.2857143	393.3142857	20.90124496	1
36	118.5273349	273.8909091	166.3636364	398.4363636	31.39918407	1
37	120.99375	343.25	237.675	387.65	25.16931415	1
38	124.8958333	363.0	266.0	402.0	12.73664878	1
39	112.9086538	394.5384615	231.1538462	389.0	19.23476881	1
40	133.9834437	195.5526316	90.92105263	319.3684211	19.73173618	1
41	152.2138158	280.7368421	156.0526316	309.2105263	22.27590776	1
42	87.703125	351.0	261.0	377.0	10.17349497	1
43	125.1637931	266.0344828	159.8275862	266.8965517	29.10573614	1
44	140.838785	282.9259259	169.3703704	329.7407407	25.53321622	1
45	155.4285714	384.0	220.5714286	391.7142857	71.40513901	1
46	132.2729358	285.6909091	174.9818182	381.3818182	24.04455919	1
47	118.8429952	331.0384615	198.8846154	311.5	27.02037364	1
48	131.9441417	190.2785714	81.60714286	162.8571429	12.62468428	1
49	93.09375	396.6666667	234.8333333	518.6666667	76.96319467	1
50	113.2142857	440.8571429	271.4285714	579.4285714	66.103197	1
51	129.605449	308.6935484	201.5806452	371.8225806	29.86732717	1
52	147.5486111	327.1666667	207.5	334.1666667	33.00921121	1
53	124.1565975	401.5047619	311.7	422.5761905	17.73964135	1
54	0.0	450.0	279.0	592.0	0.0	1
55	124.755489	330.1587302	239.8571429	325.031746	27.58010391	1
56	126.8587513	205.6774194	105.1774194	187.0483871	18.2442456	1
57	162.21875	221.0	107.0	437.0	9.0	1
58	119.8685714	382.4545455	239.0	511.9090909	38.16428169	1
59	118.1103542	365.6086957	268.0869565	448.0217391	16.94956658	1
60	102.8203125	195.1875	91.75	330.875	12.94217911	1
61	104.796875	289.5	183.5	355.5	36.64355332	1
62	147.7625	239.5	153.0	300.75	19.40225502	1
63	130.3622896	213.7263158	123.7052632	153.7684211	10.9291042	1
64	119.5208333	212.6666667	103.6666667	288.8888889	34.449462	1
65	0.0	313.0	207.0	416.0	0.0	1
66	130.4970238	258.7619048	183.5238095	325.5238095	36.79587624	1
67	130.3245192	302.3461538	221.5769231	365.5	21.08632581	1
68	131.0800915	188.5636364	87.10909091	238.0727273	13.30767504	1
69	108.7379518	235.2857143	121.2857143	434.047619	17.63821351	1
70	152.7777778	191.8333333	98.58333333	165.5833333	4.399337071	1
71	124.9886364	235.0	123.3928571	407.9642857	14.49806461	1
72	135.1481481	309.3181818	221.3181818	352.2045455	36.43563185	1
73	113.4602026	418.0681818	334.5	437.6136364	12.21924373	1
74	119.5923913	166.0	98.65217391	218.4782609	27.15272217	1
75	150.3806818	278.8181818	172.1818182	339.1818182	19.74088345	1
76	109.3309859	332.4444444	221.0	374.0	44.98147767	1
77	143.0776699	424.9230769	330.9230769	460.7692308	34.41480348	1
78	128.2424795	199.3478261	92.43478261	264.6956522	15.65354261	1
79	156.109375	326.0	263.75	360.5	33.08110299	1
80	128.412595	212.7931034	95.79310345	332.0	18.4908066	1
81	129.8598326	269.6666667	158.0	348.6333333	15.40721332	1
82	148.5	254.0	153.0	371.0	22.07623156	1
83	130.5367647	240.0	149.9411765	179.1176471	18.83914793	1
84	118.5306667	430.5744681	328.4042553	443.6382979	33.21958713	1
85	92.3125	256.0	146.0	319.0	22.9486383	1
86	149.2252252	250.952381	148.952381	379.0952381	27.95388168	1
87	0.0	328.0	223.0	384.0	0.0	1
88	183.28125	328.0	223.0	384.0	7.0	1
89	114.4609375	190.0	82.0	149.25	9.164938284	1
90	160.8945313	609.375	483.5	694.9375	27.83405064	1
91	142.022792	279.2727273	168.1818182	407.5	18.0113027	1
92	112.0480769	252.4615385	144.3846154	375.6923077	24.60913382	1
93	120.802521	235.8666667	119.8666667	269.4	16.71512954	1
94	126.5050891	188.32	79.9	242.2	12.66908047	1
95	120.2339572	311.5319149	201.6808511	433.3404255	38.81429595	1
96	100.7109375	264.625	140.75	381.75	9.192388155	1
97	123.8214286	875.7142857	727.5714286	943.0	41.8871175	1
98	87.671875	361.0	241.0	408.0	22.0383189	1
99	111.6136364	297.3636364	200.8181818	418.7575758	30.86458471	1
100	142.3198529	322.2352941	221.0	354.7647059	37.51936063	1
101	120.015625	857.5	710.5	928.0	28.04460732	1
102	124.3958333	893.3333333	746.3333333	932.3333333	57.43402012	1
103	69.54545455	710.0	579.0	731.0	0.0	1
104	120.8625	688.4	533.4	706.4	45.00044444	1
105	121.0375	377.3	289.1	386.0	14.84722196	1
106	96.38888889	836.7777778	675.1111111	877.8888889	51.10362264	1
107	115.3789474	819.9166667	639.25	841.0	46.06057304	1
108	112.25	686.0	528.3333333	703.6666667	43.77467558	1
109	128.9196429	323.7142857	223.8571429	353.0	10.47251018	1
110	124.3434936	239.2407407	116.3703704	441.537037	25.26456038	1
111	113.738676	260.3333333	149.6666667	354.3333333	18.27870649	1
112	123.9774306	412.0833333	304.8888889	420.5277778	45.89376487	1
113	153.4140625	356.5	231.5	359.0	26.12948526	1
114	71.71875	346.0	217.0	376.0	31.5	1
115	183.28125	344.0	223.0	457.0	2.0	1
116	125.6677116	236.6	133.325	372.55	20.1474409	1
117	51.0	346.0	217.0	376.0	0.0	1
118	71.71875	309.0	223.0	425.0	13.5	1
119	88.40625	264.0	142.0	502.0	3.561951712	1
120	147.6015625	465.125	319.9375	513.1875	25.88549002	1
121	127.046875	779.0	601.0	789.0	23.41340428	1
122	121.140625	797.0	608.0	819.0	74.87823449	1
123	154.1586826	291.8095238	178.1428571	374.4761905	17.24703793	1
124	76.515625	326.0	228.0	357.5	17.0788612	1
125	178.796875	326.0	228.0	357.5	14.9415528	1
126	114.109319	281.4857143	170.6571429	369.5428571	19.75036037	1
127	145.35	285.7333333	185.4666667	397.0888889	26.04408418	1
128	132.1870968	282.2564103	174.6923077	419.6666667	29.88736251	1
129	127.7903872	385.212766	287.1489362	423.4893617	34.2284684	1
130	142.8175439	213.8888889	116.0	203.0555556	10.43498389	1
131	133.5911215	238.4814815	121.7407407	637.5185185	29.44339621	1
132	122.7454739	267.6779661	162.9491525	438.4067797	19.51485707	1
133	148.6076389	293.4444444	204.1111111	347.5	44.78618614	1
134	127.5125	291.4	217.4	323.8	40.87737761	1
135	102.2291667	289.3333333	179.5555556	431.4444444	19.61292091	1
136	110.1798942	288.75	173.3333333	360.25	12.89352766	1
137	149.55625	304.0	210.2	308.2	29.86318804	1
138	129.2286585	251.804878	150.7073171	257.1463415	20.39989852	1
139	147.5974026	229.6	110.6	575.2	22.26229997	1
140	100.6875	234.1428571	113.2857143	591.8571429	27.65531281	1
141	113.9077381	288.047619	180.5238095	409.6666667	29.92530383	1
142	123.965035	278.2222222	186.5555556	300.5555556	23.61372535	1
143	118.9508197	266.2173913	167.5217391	505.9130435	39.62236675	1
144	137.6989247	262.0	154.8285714	445.6285714	18.2458494	1
145	143.9270833	400.8333333	307.0	425.9166667	43.20003537	1
146	130.5932203	200.1351351	96.16216216	307.0	24.56564973	1
147	147.8465909	260.6818182	152.7272727	479.5454545	24.99008068	1
148	138.8454106	186.2307692	83.07692308	390.3076923	21.34390148	1
149	130.9561129	197.3	82.85	472.55	17.03958626	1
150	133.8093525	194.0571429	87.11428571	376.6571429	19.9138143	1
151	117.5587906	203.6071429	87.39285714	429.0357143	24.80890614	1
152	150.1012658	189.0	80.5	247.0	7.269112738	1
153	137.8478261	200.8461538	85.53846154	409.5384615	26.21350661	1
154	130.9405594	218.1111111	95.88888889	538.2777778	29.57001526	1
155	117.9715447	223.8387097	95.93548387	583.2580645	29.40962629	1
156	133.6428571	214.3333333	95.42857143	355.9047619	24.90098305	1
157	133.1825	204.6	96.84	481.28	40.27358439	1
158	114.013089	239.5833333	114.25	748.9583333	19.98940692	1
159	127.3473684	237.7857143	107.047619	709.2142857	20.71785684	1
160	106.3333333	229.2727273	109.1818182	610.2727273	22.00751187	1
161	143.973822	230.125	102.5416667	707.5416667	20.12392164	1
162	140.9592476	233.95	105.7	587.75	21.12173052	1
163	113.3706294	250.7037037	132.2592593	532.4074074	26.08254282	1
164	117.1993103	215.010989	95.26373626	676.5054945	24.55937505	1
165	120.3516043	227.0851064	109.5319149	568.4680851	26.41518282	1
166	121.1535064	237.8859649	112.6403509	783.7719298	23.40658762	1
167	105.7486911	234.0	104.75	638.75	20.34084561	1
168	137.066358	186.3170732	85.95121951	357.6829268	10.83629743	1
169	125.7881166	194.125	89.44642857	380.9821429	16.95837303	1
