	GLCM_pan	Mean_Green	Mean_Red	Mean_NIR	SD_pan	class
0	145.8181818	251.3333333	118.7777778	442.0	23.86277643	1
1	121.5273109	269.2333333	144.0	428.5	26.53595046	1
2	135.0213465	238.2597403	114.5324675	568.8311688	21.21318753	1
3	137.5666058	241.3333333	111.4927536	775.9565217	29.76387506	1
4	134.5298165	229.2545455	106.8727273	590.7818182	16.52080081	1
5	141.286	250.8125	140.59375	395.75	17.47942429	1
6	150.9962963	218.1176471	99.70588235	735.6470588	25.29534881	1
7	126.7524917	260.0	136.0657895	507.5657895	17.49928768	1
8	100.15	243.8	111.0	764.8	30.13702042	1
9	121.3910926	304.7362637	199.3956044	435.0989011	24.20905808	1
10	128.2423358	278.2093023	160.1627907	468.255814	17.05369626	1
11	128.5836492	244.5847458	115.0	705.7711864	12.76059586	1
12	133.8143236	222.7263158	104.6421053	528.0105263	24.59652476	1
13	123.8233475	248.2883436	125.0858896	554.9079755	21.77546327	1
14	168.8375	252.0	122.0	580.0	17.84376642	1
15	150.5405405	304.7857143	194.8571429	444.0714286	18.90861482	1
16	144.2291667	246.6666667	116.6666667	823.6666667	33.00505012	1
17	133.195302	231.657754	120.7860963	452.0374332	29.64815649	1
18	137.5648352	255.0526316	115.6842105	835.7368421	39.19450593	1
19	123.7192586	275.1785714	163.6285714	462.05	14.97957793	1
20	113.9524854	239.7674419	112.9767442	568.6395349	15.59427184	1
21	114.25	336.8	228.0	443.4666667	12.63838949	1
22	139.7904762	255.3333333	121.3333333	722.3636364	16.80553715	1
23	125.3905237	243.4330709	116.2992126	757.1889764	21.07356714	1
24	132.8197651	253.1987179	139.9230769	454.9871795	14.90186367	1
25	149.078125	280.5	160.1666667	456.1666667	36.5956699	1
26	139.0744186	244.6666667	115.2592593	752.7407407	25.36066319	1
27	108.3945313	254.625	117.6875	895.0	27.95979256	1
28	118.5299003	252.7631579	121.7894737	626.0	18.5201283	1
29	103.8303571	273.8571429	158.1428571	474.4285714	11.74560274	1
30	110.1335079	209.2916667	103.4583333	473.2083333	19.77213949	1
31	131.5198903	242.4347826	113.7608696	682.173913	26.11560926	1
32	149.4423592	244.1489362	112.8723404	609.8510638	18.15857418	1
33	129.9919614	264.2820513	147.974359	472.0	21.0227953	1
34	144.4507042	248.0	114.0	876.0	26.98147513	1
35	113.713877	251.9545455	118.8409091	801.6818182	32.62582129	1
36	140.5546448	247.7826087	129.8695652	503.2608696	25.5299224	1
37	130.5377095	241.7777778	120.3777778	527.9333333	17.1043854	1
38	122.808547	266.4864865	147.3783784	486.527027	16.71157815	1
39	122.0163723	244.369863	113.9109589	708.130137	17.28209102	1
40	137.3231707	244.0645161	114.8064516	733.6129032	30.66233814	1
41	124.0294118	244.0625	117.34375	634.84375	25.84552594	1
42	144.1977077	245.0	119.9545455	595.5909091	14.23656391	1
43	137.0387454	231.5882353	114.8627451	462.8137255	29.82282199	1
44	137.6716172	244.5526316	116.0263158	709.4210526	23.74525758	1
45	123.3968668	244.1041667	107.6875	685.9583333	29.8275134	1
46	125.0007461	244.5234375	113.40625	728.4375	12.29582704	1
47	118.945993	226.3888889	112.8055556	461.3055556	36.96581462	1
48	142.8888889	235.1142857	113.3428571	728.2571429	24.09149227	1
49	117.2975	237.32	111.52	681.16	29.82482188	1
50	109.0399306	248.5277778	125.8611111	582.5833333	24.24069123	1
51	143.98125	244.5	114.1	743.5	31.99203026	1
52	125.0101695	238.7567568	118.4324324	584.4594595	20.17777093	1
53	109.8532934	244.5952381	115.1428571	748.9285714	13.62936672	1
54	151.2362205	252.8125	115.5	884.6875	16.00976265	1
55	117.8438356	256.1956522	117.1086957	901.1956522	22.05376657	1
56	125.8375479	242.304878	116.4146341	587.7439024	24.56074854	1
57	110.8530864	243.7058824	117.4117647	546.9215686	17.23012928	1
58	134.0139092	242.744186	119.4069767	556.7093023	23.40175429	1
