	GLCM_pan	Mean_Green	Mean_Red	Mean_NIR	SD_pan	class
0	141.2414773	247.6818182	115.5454545	640.4545455	48.8687101	1
1	126.2493017	243.1888889	115.9333333	657.7666667	20.39729164	1
2	117.4703704	227.0588235	111.8235294	467.7647059	22.6423983	1
3	125.8231132	245.6296296	120.2592593	768.4444444	22.95931871	1
4	125.8164557	244.9	112.5	686.0	47.28453764	1
5	130.8101695	255.3392857	143.5892857	482.9107143	20.72141965	1
6	161.4	239.8	122.2	405.8	22.65038631	1
7	129.3262705	248.75	114.7451923	730.5649038	7.177123008	1
8	116.8306528	255.0895522	122.9850746	768.1940299	17.38417098	1
9	135.5948158	251.4347826	123.6304348	748.326087	28.14068928	1
10	133.5191919	240.6451613	112.8387097	537.9677419	27.5614723	1
11	139.5629921	247.25	113.0	853.5625	37.5014583	1
12	126.023399	234.4313725	114.6078431	457.627451	27.14093821	1
13	137.4369369	246.8809524	120.547619	599.4047619	19.74956586	1
14	115.9406675	248.254902	116.9738562	618.3006536	19.66329631	1
15	138.326087	237.5652174	106.4347826	620.9565217	20.24182721	1
16	118.2934211	252.40625	115.8125	732.3229167	12.11919964	1
17	110.3070652	241.7826087	112.3913043	581.4782609	27.14011812	1
18	127.7	242.85	112.6	755.5	28.68727941	1
19	134.8560071	236.7323944	110.7042254	603.9577465	21.90166659	1
20	132.8467875	234.3684211	109.5263158	743.1578947	29.1537737	1
21	120.5393258	236.9166667	112.1785714	769.0714286	21.56822219	1
22	139.0763158	243.0833333	115.7083333	747.0	20.89951986	1
23	163.5875	252.6	116.0	642.6	20.6726873	1
24	131.5273438	248.8125	122.875	796.6875	23.8916009	1
25	127.8075511	254.397541	118.3852459	718.0860656	7.973375138	1
26	120.9382353	251.0465116	120.9069767	859.4186047	22.89652695	1
27	133.2052154	247.3153153	117.4774775	851.4054054	20.00569678	1
28	140.4880597	242.6190476	109.9761905	619.6071429	39.1477013	1
29	112.6386913	243.1704545	113.2159091	586.4659091	28.25349892	1
30	149.8404255	243.0	126.0	858.0	13.6961065	1
31	135.6965924	245.3645833	115.53125	619.0833333	17.68630983	1
32	114.424594	249.7407407	118.8888889	803.3703704	44.0465834	1
33	139.5643836	227.3478261	103.3695652	602.6086957	33.8378207	1
34	110.1822917	233.375	107.2916667	609.9166667	45.1677237	1
35	128.2217529	255.6115702	117.4077135	762.0	7.970711513	1
36	125.9956317	254.3315508	131.3850267	587.3101604	19.0819464	1
37	128.8125	236.4545455	110.4545455	663.2727273	35.97427915	1
38	161.3214286	241.7142857	114.5714286	596.9285714	32.62472144	1
39	156.4	251.1428571	114.8571429	621.4285714	17.80392069	1
40	147.0429688	233.5	115.75	528.5	18.98313396	1
41	97.31640625	258.3125	117.8125	856.5	17.56016444	1
42	122.172394	251.4545455	119.1090909	663.6727273	23.47160232	1
43	121.9814264	253.6823529	119.3882353	808.2823529	19.47033588	1
44	135.1635514	232.4814815	109.7037037	720.2222222	32.95967524	1
45	110.5526316	264.3333333	135.6666667	919.3333333	15.83486835	1
46	137.8979058	238.125	112.5	696.0416667	34.39830018	1
47	116.785473	228.9189189	106.7297297	684.972973	26.36480599	1
48	154.8359375	241.375	115.75	598.25	33.52214753	1
49	110.5192308	255.3076923	118.6153846	764.4615385	27.74460873	1
50	125.1293998	260.9615385	123.599359	742.875	11.46520146	1
51	124.724036	252.9046693	116.7937743	757.4571984	13.79738994	1
52	121.0932785	209.7065217	94.02173913	418.673913	18.97264472	1
53	129.4270115	247.6576577	114.5045045	702.8558559	10.16129956	1
54	145.8541667	216.3333333	93.66666667	366.6666667	11.30879697	1
55	143.5583333	202.2	88.0	410.4	20.14944168	1
56	128.621546	233.4450549	103.1868132	706.3516484	11.73960215	1
57	119.5270907	210.2149533	94.03738318	394.7009346	22.19821929	1
58	136.6340694	213.575	93.425	475.525	34.00790349	1
59	123.7762238	203.5555556	90.08080808	378.6161616	18.24182578	1
60	131.7048561	243.8363636	112.5727273	682.15	9.257067883	1
61	133.2065868	189.7882353	81.21176471	261.1294118	15.82910464	1
62	128.7284031	198.1875	85.41666667	329.7916667	23.2583407	1
63	118.8706625	218.6	93.8	533.2	36.54842678	1
64	135.5800365	197.6153846	88.33653846	354.3846154	18.10573604	1
65	122.5549896	249.6261128	115.235905	734.9614243	10.36556462	1
66	135.5104167	199.6666667	81.0	409.3333333	14.0857986	1
67	125.3088972	207.42	91.34	410.02	20.46775757	1
68	126.0089286	203.0	84.0	480.0	60.07784066	1
69	117.7658103	214.6875	95.984375	449.1875	12.93961335	1
70	121.8147448	253.7425743	119.1683168	698.980198	15.89847458	1
71	134.6625	206.8	91.6	373.6	17.8742832	1
72	138.4848485	222.0	99.44827586	486.8965517	20.28360162	1
73	127.4791667	220.0	98.0	466.0	22.24609828	1
74	113.7933333	246.2553191	111.893617	676.787234	33.26988832	1
75	126.821755	222.4347826	102.9130435	547.6666667	21.16491888	1
76	122.1967033	251.0136519	113.4709898	749.5802048	7.996848498	1
77	140.4734513	245.9014085	114.8309859	656.7183099	31.28015863	1
78	119.7648903	243.65	118.85	526.4	34.50778898	1
79	136.3721805	217.8235294	98.17647059	437.3529412	23.10095191	1
80	103.8907767	259.5384615	119.3461538	701.6923077	7.265566842	1
81	116.3172205	250.6666667	132.6666667	597.0	14.15383573	1
82	140.1740506	228.55	106.55	643.25	27.02480342	1
83	122.1213018	241.5283019	110.0943396	735.0471698	27.79822917	1
84	104.9310345	239.0909091	116.1818182	731.6363636	17.5607564	1
85	130.4335021	249.2382671	114.6173285	726.6787004	9.280770485	1
86	120.3330671	265.0126582	154.4303797	548.6835443	13.55319713	1
87	126.3517964	248.2619048	119.952381	602.2619048	22.95870294	1
88	124.1361868	256.2040816	134.3469388	559.8163265	20.23656428	1
89	129.0670742	251.9445161	116.5935484	706.0503226	8.781240055	1
90	125.5173522	249.0641892	116.0608108	732.6418919	12.07929303	1
91	135.3428571	247.2627737	121.5182482	485.9927007	29.12693581	1
92	142.0351759	253.88	126.12	650.36	27.80601374	1
93	115.0985577	245.8461538	109.3076923	615.6538462	33.32378808	1
94	130.7521781	247.5692308	114.8615385	768.3230769	10.32290496	1
95	123.114643	265.7438017	147.8264463	488.2644628	13.18521421	1
96	100.3579235	245.4782609	114.173913	779.0	18.93377175	1
97	125.9181655	253.260521	117.1723447	775.1723447	7.016564099	1
98	130.197644	231.1041667	101.2708333	639.6666667	51.03640704	1
99	112.3446866	247.7391304	112.2608696	801.7173913	22.14060798	1
100	133.2854839	278.3333333	127.0	790.3333333	16.44539507	1
101	116.4265306	220.0869565	96.66304348	566.3152174	27.01266069	1
102	137.5132179	193.2608696	84.68115942	376.7101449	16.83641346	1
103	115.1496933	214.5686275	91.50980392	522.3529412	23.07793992	1
104	140.572093	216.8148148	92.59259259	556.1481481	17.94122396	1
105	133.1943574	206.3	90.5	513.8	24.47468079	1
106	114.4601329	202.0526316	85.15789474	411.0789474	25.04280269	1
107	135.166113	207.9473684	87.15789474	507.8947368	31.03558854	1
108	110.4752604	211.5416667	91.33333333	485.8333333	23.06000626	1
109	138.6998525	208.3882353	91.36470588	421.7411765	21.83522439	1
110	113.9007937	209.1875	94.625	444.4375	16.39252402	1
111	119.4282946	215.4615385	98.56923077	508.0615385	19.52237981	1
112	143.5246305	210.7692308	90.65384615	447.1153846	27.11055603	1
113	126.8651072	220.4161491	100.4285714	478.3664596	21.84837149	1
114	131.2834043	217.4864865	99.59459459	542.5675676	23.34324809	1
115	127.5833333	216.3636364	92.90909091	578.4090909	28.28898247	1
116	113.2735426	218.0	97.21428571	603.1785714	24.36989088	1
117	113.4483696	221.3913043	101.5217391	606.1304348	19.57796686	1
118	144.0165563	220.4210526	102.5789474	491.9473684	16.16552194	1
119	133.0930736	236.5517241	107.4137931	658.9655172	16.7954753	1
120	128.971831	245.0555556	128.8333333	572.7222222	18.11979077	1
121	98.73636364	243.0	129.0	577.0	18.54283513	1
122	113.9699074	250.2962963	128.7777778	656.962963	24.15235137	1
123	132.2047244	249.775	113.7	664.625	13.41817797	1
124	130.7801783	261.0869565	115.7445652	750.6684783	12.76808921	1
125	142.7148438	248.65625	120.375	669.125	27.5053972	1
126	119.8308181	246.8734177	115.2025316	655.3291139	35.32659443	1
127	127.4378194	256.5675676	129.3783784	633.3513514	15.99771715	1
128	125.4758676	258.9622642	115.7358491	791.1509434	18.82156569	1
129	133.1409991	254.495283	124.2169811	558.5566038	36.7842985	1
130	120.0036145	250.3653846	115.75	912.8076923	23.20588166	1
131	130.0008905	249.8531469	109.034965	895.3776224	14.5845561	1
132	135.7886565	216.520202	99.33838384	561.0151515	31.95066534	1
133	116.0477707	224.6949153	104.8305085	671.3050847	38.90016243	1
134	136.818854	214.7058824	93.14705882	447.7352941	34.45412174	1
135	111.0286944	229.0909091	100.6590909	599.8636364	33.02199993	1
136	138.4699647	196.4444444	86.22222222	387.5555556	15.5046787	1
137	163.7125	232.0	111.2	754.8	22.8035085	1
138	102.454955	216.4285714	97.42857143	445.7142857	11.29136387	1
139	118.5287206	209.0833333	93.85416667	463.9791667	23.87976247	1
140	129.5603933	198.0888889	81.84444444	367.5555556	37.56512699	1
141	135.4918794	204.6296296	84.85185185	483.3148148	28.55164022	1
142	139.3999154	187.1275168	78.58389262	332.3691275	22.83681681	1
143	133.8033141	193.6091954	85.29885057	396.6781609	22.6678965	1
144	111.9296703	198.4385965	87.43859649	366.6140351	31.25022868	1
145	115.7430493	195.15	85.45	401.6	26.55965465	1
146	116.2506667	212.5957447	94.21276596	549.212766	41.76452128	1
147	134.732746	181.0930233	78.25581395	281.627907	19.5388977	1
148	115.2515625	194.0	82.125	417.425	21.91915544	1
149	134.2026549	198.7746479	88.30985915	395.3098592	29.16884066	1
150	133.9686469	209.0789474	92.28947368	485.6052632	33.47749068	1
151	113.8059211	197.4210526	84.78947368	385.8947368	45.53455964	1
152	119.3193175	208.1456311	90.23300971	476.7961165	32.7985163	1
153	115.1452206	191.9117647	79.11764706	301.1764706	19.90437781	1
154	132.0491998	180.2735849	74.81132075	299.5471698	26.49246251	1
155	123.2463823	193.6727273	83.99393939	361.4363636	25.53989731	1
156	120.1996779	190.1794872	84.46153846	385.1794872	34.64126288	1
157	108.8779762	204.5714286	91.0	545.1904762	24.99015679	1
158	85.41666667	207.0	94.0	506.3333333	15.69146973	1
159	133.076659	194.5090909	83.50909091	394.1636364	40.89047657	1
160	97.93103448	198.1818182	89.90909091	453.0	30.87886222	1
161	140.7647059	195.8235294	80.58823529	395.4117647	24.78125757	1
162	121.4135963	199.1652893	86.21487603	391.2809917	31.50928734	1
163	133.6803385	193.015544	82.12435233	325.0103627	21.84389224	1
164	95.75625	193.4	83.5	417.5	13.87804021	1
165	132.5828157	178.6065574	75.42622951	262.3442623	16.20683961	1
166	124.2670025	186.9	80.08	303.4	17.40877939	1
167	87.3125	195.0	83.0	353.5	7.822243924	1
168	137.4525	195.24	84.96	387.56	25.09100237	1
169	111.2719665	196.9333333	87.46666667	361.6	28.37802358	1
170	113.8003145	204.9	91.625	385.825	30.43598816	1
171	127.1591928	206.3928571	92.83333333	356.6666667	20.12283706	1
172	128.125	212.0	93.13888889	470.25	32.36252977	1
173	150.3606557	206.6956522	88.56521739	428.6521739	20.37660544	1
174	118.8855981	202.7037037	90.71296296	402.4537037	25.50996168	1
175	115.0791667	216.9666667	93.93333333	519.1666667	29.32130435	1
176	148.1981982	196.9285714	78.0	270.4285714	14.10167163	1
177	109.7250804	209.8461538	95.43589744	395.8461538	24.77570654	1
178	114.5094044	206.975	89.875	446.9	32.65745512	1
