	1	2	3	4	5	6	7	8	9	10	label
0	1	75	75	75.0	0.813	1.0	5.55	61	75	11	2
1	2	157	314	78.5	0.506	0.551	26.5	159	173	6	2
2	1	32	32	32.0	0.719	1.0	5.75	23	32	4	2
3	1	52	52	52.0	0.788	1.0	10.25	41	52	4	2
4	1	13	13	13.0	0.692	1.0	4.5	9	13	2	2
5	2	123	246	61.5	0.5	0.504	123.0	123	124	1	2
6	1	36	36	36.0	0.722	1.0	8.67	26	36	3	2
7	1	19	19	19.0	0.789	1.0	3.75	15	19	4	2
8	1	9	9	9.0	0.778	1.0	7.0	7	9	1	2
9	2	446	892	223.0	0.439	0.603	17.82	392	538	22	2
10	2	236	472	118.0	0.566	0.689	10.27	267	325	26	2
11	1	61	61	61.0	1.0	1.0	61.0	61	61	1	2
12	3	213	639	71.0	0.318	0.379	11.94	203	242	17	2
13	1	152	152	152.0	0.822	1.0	11.36	125	152	11	2
14	1	51	51	51.0	0.471	1.0	2.4	24	51	10	2
15	19	462	8778	24.316	0.523	0.688	16.88	4591	6035	272	2
16	1	52	52	52.0	0.981	1.0	51.0	51	52	1	2
17	1	52	52	52.0	0.538	1.0	14.0	28	52	2	2
18	1	33	33	33.0	1.0	1.0	33.0	33	33	1	2
19	1	124	124	124.0	0.444	1.0	7.86	55	124	7	2
20	1	75	75	75.0	0.92	1.0	11.5	69	75	6	2
21	1	8	8	8.0	0.875	1.0	7.0	7	8	1	2
22	1	40	40	40.0	1.0	1.0	40.0	40	40	1	2
23	1	55	55	55.0	0.564	1.0	10.33	31	55	3	2
24	1	115	115	115.0	0.2	1.0	4.6	23	115	5	2
25	1	11	11	11.0	1.0	1.0	11.0	11	11	1	2
26	1	46	46	46.0	0.783	1.0	12.0	36	46	3	2
27	2	64	128	32.0	0.531	0.586	17.0	68	75	4	2
28	4	115	460	28.75	0.426	0.487	17.82	196	224	11	2
29	1	48	48	48.0	0.875	1.0	10.5	42	48	4	2
30	1	29	29	29.0	0.586	1.0	2.13	17	29	8	2
31	1	17	17	17.0	0.412	1.0	1.75	7	17	4	2
32	28	330	9240	11.786	0.057	0.066	31.0	527	614	17	2
33	17	2	34	0.118	0.706	0.706	24.0	24	24	1	4
34	76	1	76	0.013	1.0	1.0	76.0	76	76	1	4
35	69	3	207	0.043	0.643	0.952	2.08	133	197	64	4
36	12	2	24	0.167	0.625	0.667	15.0	15	16	1	4
37	261	30	7830	0.115	0.063	0.09	2.4	492	701	205	4
38	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
39	26	1	26	0.038	1.0	1.0	26.0	26	26	1	4
40	13	1	13	0.077	1.0	1.0	13.0	13	13	1	4
41	17	1	17	0.059	1.0	1.0	17.0	17	17	1	4
42	1	75	75	75.0	0.813	1.0	5.55	61	75	11	2
43	2	157	314	78.5	0.506	0.551	26.5	159	173	6	2
44	1	32	32	32.0	0.719	1.0	5.75	23	32	4	2
45	1	52	52	52.0	0.788	1.0	10.25	41	52	4	2
46	1	13	13	13.0	0.692	1.0	4.5	9	13	2	2
47	2	123	246	61.5	0.5	0.504	123.0	123	124	1	2
48	1	36	36	36.0	0.722	1.0	8.67	26	36	3	2
49	1	19	19	19.0	0.789	1.0	3.75	15	19	4	2
50	1	9	9	9.0	0.778	1.0	7.0	7	9	1	2
51	2	446	892	223.0	0.439	0.603	17.82	392	538	22	2
52	2	236	472	118.0	0.566	0.689	10.27	267	325	26	2
