	1	2	3	4	5	6	7	8	9	10	label
0	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
1	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
2	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
3	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
4	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
5	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
6	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
7	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
8	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
9	14	17	238	1.214	0.113	0.387	1.8	27	92	15	5
10	22	22	484	1.0	0.107	0.473	1.79	52	229	29	5
11	16	4	64	0.25	0.156	0.531	5.0	10	34	2	5
12	168	145	24360	0.863	0.798	0.963	13.06	19430	23457	1488	3
13	187	137	25619	0.733	0.899	0.991	29.29	23025	25400	786	3
14	132	547	72204	4.144	0.37	0.483	20.66	26693	34874	1292	3
15	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
16	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
17	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
18	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
19	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
20	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
21	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
22	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
23	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
24	14	17	238	1.214	0.113	0.387	1.8	27	92	15	5
25	22	22	484	1.0	0.107	0.473	1.79	52	229	29	5
26	16	4	64	0.25	0.156	0.531	5.0	10	34	2	5
27	168	145	24360	0.863	0.798	0.963	13.06	19430	23457	1488	3
28	187	137	25619	0.733	0.899	0.991	29.29	23025	25400	786	3
29	132	547	72204	4.144	0.37	0.483	20.66	26693	34874	1292	3
30	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
31	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
32	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
33	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
34	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
35	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
36	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
37	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
38	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
39	14	17	238	1.214	0.113	0.387	1.8	27	92	15	5
40	22	22	484	1.0	0.107	0.473	1.79	52	229	29	5
41	16	4	64	0.25	0.156	0.531	5.0	10	34	2	5
42	168	145	24360	0.863	0.798	0.963	13.06	19430	23457	1488	3
43	187	137	25619	0.733	0.899	0.991	29.29	23025	25400	786	3
44	132	547	72204	4.144	0.37	0.483	20.66	26693	34874	1292	3
45	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
46	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
47	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
48	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
49	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
50	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
51	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
52	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
53	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
54	14	17	238	1.214	0.113	0.387	1.8	27	92	15	5
55	22	22	484	1.0	0.107	0.473	1.79	52	229	29	5
56	16	4	64	0.25	0.156	0.531	5.0	10	34	2	5
57	168	145	24360	0.863	0.798	0.963	13.06	19430	23457	1488	3
58	187	137	25619	0.733	0.899	0.991	29.29	23025	25400	786	3
59	132	547	72204	4.144	0.37	0.483	20.66	26693	34874	1292	3
60	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
61	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
62	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
63	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
64	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
65	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
66	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
67	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
68	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
69	14	17	238	1.214	0.113	0.387	1.8	27	92	15	5
70	22	22	484	1.0	0.107	0.473	1.79	52	229	29	5
71	16	4	64	0.25	0.156	0.531	5.0	10	34	2	5
72	168	145	24360	0.863	0.798	0.963	13.06	19430	23457	1488	3
73	187	137	25619	0.733	0.899	0.991	29.29	23025	25400	786	3
74	132	547	72204	4.144	0.37	0.483	20.66	26693	34874	1292	3
75	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
76	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
77	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
78	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
79	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
80	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
81	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
82	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
83	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
84	14	17	238	1.214	0.113	0.387	1.8	27	92	15	5
85	22	22	484	1.0	0.107	0.473	1.79	52	229	29	5
86	16	4	64	0.25	0.156	0.531	5.0	10	34	2	5
87	168	145	24360	0.863	0.798	0.963	13.06	19430	23457	1488	3
88	187	137	25619	0.733	0.899	0.991	29.29	23025	25400	786	3
89	132	547	72204	4.144	0.37	0.483	20.66	26693	34874	1292	3
90	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
91	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
92	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
93	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
94	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
95	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
96	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
97	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
98	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
99	14	17	238	1.214	0.113	0.387	1.8	27	92	15	5
100	22	22	484	1.0	0.107	0.473	1.79	52	229	29	5
101	16	4	64	0.25	0.156	0.531	5.0	10	34	2	5
102	168	145	24360	0.863	0.798	0.963	13.06	19430	23457	1488	3
103	187	137	25619	0.733	0.899	0.991	29.29	23025	25400	786	3
104	132	547	72204	4.144	0.37	0.483	20.66	26693	34874	1292	3
105	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
106	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
107	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
108	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
109	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
110	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
111	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
112	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
113	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
114	14	17	238	1.214	0.113	0.387	1.8	27	92	15	5
115	22	22	484	1.0	0.107	0.473	1.79	52	229	29	5
116	16	4	64	0.25	0.156	0.531	5.0	10	34	2	5
117	168	145	24360	0.863	0.798	0.963	13.06	19430	23457	1488	3
118	187	137	25619	0.733	0.899	0.991	29.29	23025	25400	786	3
119	132	547	72204	4.144	0.37	0.483	20.66	26693	34874	1292	3
120	6	9	54	1.5	0.148	0.296	4.0	8	16	2	5
121	21	68	1428	3.238	0.052	0.109	5.69	74	156	13	5
122	7	47	329	6.714	0.158	0.289	5.78	52	95	9	5
123	13	8	104	0.615	0.154	0.769	1.07	16	80	15	5
124	8	1	8	0.125	0.875	1.0	7.0	7	8	1	5
125	8	9	72	1.125	0.125	0.319	4.5	9	23	2	5
126	9	6	54	0.667	0.407	0.519	5.5	22	28	4	5
127	10	12	120	1.2	0.208	0.583	1.67	25	70	15	5
128	24	18	432	0.75	0.139	0.377	2.07	60	163	29	5
