	1	2	3	4	5	6	7	8	9	10	label
0	16	21	336	1.313	0.095	0.515	1.6	32	173	20	5
1	13	5	65	0.385	0.123	0.538	8.0	8	35	1	5
2	7	11	77	1.571	0.117	0.494	1.8	9	38	5	5
3	36	48	1728	1.333	0.143	0.437	3.58	247	755	69	5
4	55	48	2640	0.873	0.142	0.364	4.26	375	960	88	5
5	53	48	2544	0.906	0.181	0.374	4.69	460	951	98	5
6	29	48	1392	1.655	0.116	0.268	5.06	162	373	32	5
7	21	4	84	0.19	0.31	0.643	3.71	26	54	7	5
8	19	47	893	2.474	0.078	0.112	3.89	70	100	18	5
9	13	5	65	0.385	0.323	0.554	5.25	21	36	4	5
10	25	9	225	0.36	0.187	0.436	2.47	42	98	17	5
11	178	140	24920	0.787	0.574	0.649	21.52	14292	16177	664	3
12	128	347	44416	2.711	0.399	0.567	13.07	17721	25163	1356	3
13	168	135	22680	0.804	0.82	0.904	62.81	18591	20513	296	3
14	16	21	336	1.313	0.095	0.515	1.6	32	173	20	5
15	13	5	65	0.385	0.123	0.538	8.0	8	35	1	5
16	7	11	77	1.571	0.117	0.494	1.8	9	38	5	5
17	36	48	1728	1.333	0.143	0.437	3.58	247	755	69	5
18	55	48	2640	0.873	0.142	0.364	4.26	375	960	88	5
19	53	48	2544	0.906	0.181	0.374	4.69	460	951	98	5
20	29	48	1392	1.655	0.116	0.268	5.06	162	373	32	5
21	21	4	84	0.19	0.31	0.643	3.71	26	54	7	5
22	19	47	893	2.474	0.078	0.112	3.89	70	100	18	5
23	13	5	65	0.385	0.323	0.554	5.25	21	36	4	5
24	25	9	225	0.36	0.187	0.436	2.47	42	98	17	5
25	178	140	24920	0.787	0.574	0.649	21.52	14292	16177	664	3
26	128	347	44416	2.711	0.399	0.567	13.07	17721	25163	1356	3
27	168	135	22680	0.804	0.82	0.904	62.81	18591	20513	296	3
28	16	21	336	1.313	0.095	0.515	1.6	32	173	20	5
29	13	5	65	0.385	0.123	0.538	8.0	8	35	1	5
30	7	11	77	1.571	0.117	0.494	1.8	9	38	5	5
31	36	48	1728	1.333	0.143	0.437	3.58	247	755	69	5
32	55	48	2640	0.873	0.142	0.364	4.26	375	960	88	5
33	53	48	2544	0.906	0.181	0.374	4.69	460	951	98	5
34	29	48	1392	1.655	0.116	0.268	5.06	162	373	32	5
35	21	4	84	0.19	0.31	0.643	3.71	26	54	7	5
36	19	47	893	2.474	0.078	0.112	3.89	70	100	18	5
37	13	5	65	0.385	0.323	0.554	5.25	21	36	4	5
38	25	9	225	0.36	0.187	0.436	2.47	42	98	17	5
39	178	140	24920	0.787	0.574	0.649	21.52	14292	16177	664	3
40	128	347	44416	2.711	0.399	0.567	13.07	17721	25163	1356	3
41	168	135	22680	0.804	0.82	0.904	62.81	18591	20513	296	3
42	16	21	336	1.313	0.095	0.515	1.6	32	173	20	5
43	13	5	65	0.385	0.123	0.538	8.0	8	35	1	5
44	7	11	77	1.571	0.117	0.494	1.8	9	38	5	5
45	36	48	1728	1.333	0.143	0.437	3.58	247	755	69	5
46	55	48	2640	0.873	0.142	0.364	4.26	375	960	88	5
47	53	48	2544	0.906	0.181	0.374	4.69	460	951	98	5
48	29	48	1392	1.655	0.116	0.268	5.06	162	373	32	5
49	21	4	84	0.19	0.31	0.643	3.71	26	54	7	5
50	19	47	893	2.474	0.078	0.112	3.89	70	100	18	5
51	13	5	65	0.385	0.323	0.554	5.25	21	36	4	5
52	25	9	225	0.36	0.187	0.436	2.47	42	98	17	5
53	178	140	24920	0.787	0.574	0.649	21.52	14292	16177	664	3
54	128	347	44416	2.711	0.399	0.567	13.07	17721	25163	1356	3
55	168	135	22680	0.804	0.82	0.904	62.81	18591	20513	296	3
56	16	21	336	1.313	0.095	0.515	1.6	32	173	20	5
57	13	5	65	0.385	0.123	0.538	8.0	8	35	1	5
58	7	11	77	1.571	0.117	0.494	1.8	9	38	5	5
59	36	48	1728	1.333	0.143	0.437	3.58	247	755	69	5
60	55	48	2640	0.873	0.142	0.364	4.26	375	960	88	5
61	53	48	2544	0.906	0.181	0.374	4.69	460	951	98	5
62	29	48	1392	1.655	0.116	0.268	5.06	162	373	32	5
63	21	4	84	0.19	0.31	0.643	3.71	26	54	7	5
64	19	47	893	2.474	0.078	0.112	3.89	70	100	18	5
65	13	5	65	0.385	0.323	0.554	5.25	21	36	4	5
66	25	9	225	0.36	0.187	0.436	2.47	42	98	17	5
67	178	140	24920	0.787	0.574	0.649	21.52	14292	16177	664	3
68	128	347	44416	2.711	0.399	0.567	13.07	17721	25163	1356	3
69	168	135	22680	0.804	0.82	0.904	62.81	18591	20513	296	3
70	16	21	336	1.313	0.095	0.515	1.6	32	173	20	5
71	13	5	65	0.385	0.123	0.538	8.0	8	35	1	5
