	1	2	3	4	5	6	7	8	9	10	label
0	9	22	198	2.444	0.318	0.909	2.42	63	180	26	1
1	9	12	108	1.333	0.407	1.0	1.63	44	108	27	1
2	9	6	54	0.667	0.37	0.907	2.5	20	49	8	1
3	8	38	304	4.75	0.349	0.757	1.93	106	230	55	1
4	9	34	306	3.778	0.31	0.895	1.61	95	274	59	1
5	9	12	108	1.333	0.407	1.0	1.57	44	108	28	1
6	9	63	567	7.0	0.298	0.787	2.01	169	446	84	1
7	9	104	936	11.556	0.282	0.904	1.93	264	846	137	1
8	11	75	825	6.818	0.27	0.679	2.08	223	560	107	1
9	8	17	136	2.125	0.309	0.676	2.33	42	92	18	1
10	9	82	738	9.111	0.309	0.778	1.93	228	574	118	1
11	8	12	96	1.5	0.469	1.0	1.61	45	96	28	1
12	8	53	424	6.625	0.337	0.889	1.64	143	377	87	1
13	11	85	935	7.727	0.268	0.902	1.73	251	843	145	1
14	10	12	120	1.2	0.367	1.0	1.57	44	120	28	1
15	10	63	630	6.3	0.251	0.898	1.84	158	566	86	1
16	9	82	738	9.111	0.32	0.947	2.13	236	699	111	1
17	12	102	1224	8.5	0.257	0.804	1.77	315	984	178	1
18	12	90	1080	7.5	0.183	0.716	1.92	198	773	103	1
19	12	26	312	2.167	0.224	0.907	1.63	70	283	43	1
20	12	41	492	3.417	0.289	0.74	2.06	142	364	69	1
21	8	99	792	12.375	0.351	0.962	1.66	278	762	167	1
22	9	81	729	9.0	0.287	0.826	2.22	209	602	94	1
23	8	26	208	3.25	0.37	0.947	1.79	77	197	43	1
24	9	46	414	5.111	0.365	0.848	2.01	151	351	75	1
25	9	34	306	3.778	0.363	0.863	1.76	111	264	63	1
26	12	26	312	2.167	0.276	0.83	2.21	86	259	39	1
27	12	43	516	3.583	0.328	0.789	2.56	169	407	66	1
28	8	75	600	9.375	0.373	0.955	1.95	224	573	115	1
29	11	86	946	7.818	0.289	0.701	1.98	273	663	138	1
30	8	6	48	0.75	0.583	0.813	7.0	28	39	4	1
31	9	64	576	7.111	0.491	0.984	2.57	283	567	110	1
32	8	36	288	4.5	0.559	0.944	3.04	161	272	53	1
33	8	8	64	1.0	0.25	0.672	1.6	16	43	10	1
34	8	21	168	2.625	0.381	0.845	1.88	64	142	34	1
35	9	99	891	11.0	0.461	0.906	2.65	411	807	155	1
36	9	121	1089	13.444	0.322	0.776	2.08	351	845	169	1
37	9	100	900	11.111	0.463	0.908	2.92	417	817	143	1
38	11	118	1298	10.727	0.29	0.798	1.99	376	1036	189	1
39	9	126	1134	14.0	0.466	0.907	2.84	528	1029	186	1
40	12	117	1404	9.75	0.251	0.635	1.86	353	891	190	1
41	8	14	112	1.75	0.268	0.554	3.0	30	62	10	1
42	8	71	568	8.875	0.329	0.776	1.83	187	441	102	1
43	8	44	352	5.5	0.455	0.949	3.2	160	334	50	1
44	8	48	384	6.0	0.328	0.885	2.0	126	340	63	1
45	8	40	320	5.0	0.409	0.997	2.22	131	319	59	1
46	9	45	405	5.0	0.447	0.896	3.23	181	363	56	1
47	8	47	376	5.875	0.324	0.896	2.18	122	337	56	1
48	8	42	336	5.25	0.39	0.94	2.43	131	316	54	1
49	8	43	344	5.375	0.372	0.956	2.1	128	329	61	1
50	14	300	4200	21.429	0.263	0.607	2.39	1106	2550	462	1
51	7	35	245	5.0	0.482	0.841	2.81	118	206	42	1
52	9	122	1098	13.556	0.333	0.829	2.54	366	910	144	1
53	9	130	1170	14.444	0.448	0.877	2.63	524	1026	199	1
54	8	45	360	5.625	0.222	0.806	1.9	80	290	42	1
55	7	31	217	4.429	0.221	0.853	1.78	48	185	27	1
56	3	14	42	4.667	0.381	0.881	3.2	16	37	5	1
57	8	18	144	2.25	0.215	0.813	2.38	31	117	13	1
58	7	58	406	8.286	0.212	0.842	2.26	86	342	38	1
59	7	40	280	5.714	0.186	0.754	2.26	52	211	23	1
60	6	28	168	4.667	0.143	0.53	1.71	24	89	14	1
61	4	15	60	3.75	0.267	0.8	4.0	16	48	4	1
62	14	38	532	2.714	0.244	0.489	2.95	130	260	44	1
63	15	31	465	2.067	0.204	0.465	3.96	95	216	24	1
64	13	77	1001	5.923	0.258	0.564	3.04	258	565	85	1
65	13	33	429	2.538	0.245	0.534	3.89	105	229	27	1
66	10	19	190	1.9	0.332	0.695	3.71	63	132	17	1
67	7	121	847	17.286	0.305	0.675	1.79	258	572	144	1
68	11	22	242	2.0	0.417	0.694	4.04	101	168	25	1
69	11	9	99	0.818	0.404	0.717	4.44	40	71	9	1
70	11	8	88	0.727	0.545	1.0	3.2	48	88	15	1
71	11	21	231	1.909	0.316	0.58	4.29	73	134	17	1
72	10	8	80	0.8	0.525	0.875	7.0	42	70	6	1
73	10	38	380	3.8	0.424	0.939	2.78	161	357	58	1
74	9	36	324	4.0	0.506	0.91	2.93	164	295	56	1
75	9	21	189	2.333	0.519	0.942	3.27	98	178	30	1
76	9	97	873	10.778	0.455	0.939	2.28	397	820	174	1
77	9	49	441	5.444	0.58	0.995	2.98	256	439	86	1
78	9	23	207	2.556	0.324	0.986	1.63	67	204	41	1
79	9	37	333	4.111	0.396	0.85	2.03	132	283	65	1
80	9	21	189	2.333	0.317	0.778	2.61	60	147	23	1
81	9	91	819	10.111	0.302	0.956	1.98	247	783	125	1
82	10	67	670	6.7	0.291	0.649	2.17	195	435	90	1
83	9	32	288	3.556	0.354	0.806	1.7	102	232	60	1
84	9	92	828	10.222	0.35	0.917	2.07	290	759	140	1
85	9	12	108	1.333	0.444	1.0	1.78	48	108	27	1
86	9	64	576	7.111	0.318	0.818	2.18	183	471	84	1
87	12	98	1176	8.167	0.245	0.624	2.23	288	734	129	1
88	9	100	900	11.111	0.276	0.847	1.91	248	762	130	1
89	9	12	108	1.333	0.426	1.0	1.59	46	108	29	1
90	9	53	477	5.889	0.317	0.805	1.66	151	384	91	1
91	11	84	924	7.636	0.291	0.843	1.74	269	779	155	1
92	9	81	729	9.0	0.337	0.918	1.97	246	669	125	1
93	10	80	800	8.0	0.279	0.8	1.92	223	640	116	1
94	11	101	1111	9.182	0.264	0.852	1.65	293	947	178	1
95	9	81	729	9.0	0.332	0.974	2.09	242	710	116	1
96	9	9	81	1.0	0.16	0.864	1.63	13	70	8	1
97	12	72	864	6.0	0.281	0.807	2.15	243	697	113	1
98	9	84	756	9.333	0.25	0.955	1.83	189	722	103	1
99	9	52	468	5.778	0.37	0.996	1.71	173	466	101	1
100	9	41	369	4.556	0.374	0.846	2.06	138	312	67	1
101	9	27	243	3.0	0.346	0.975	1.87	84	237	45	1
102	10	46	460	4.6	0.363	0.843	2.01	167	388	83	1
103	9	33	297	3.667	0.424	0.97	1.85	126	288	68	1
104	9	81	729	9.0	0.328	0.916	2.04	239	668	117	1
105	11	14	154	1.273	0.442	0.981	2.43	68	151	28	1
106	11	8	88	0.727	0.261	1.0	2.09	23	88	11	1
107	11	43	473	3.909	0.336	0.753	2.74	159	356	58	1
108	9	75	675	8.333	0.373	0.913	2.23	252	616	113	1
109	12	48	576	4.0	0.252	0.755	1.71	145	435	85	1
110	9	9	81	1.0	0.383	0.802	2.38	31	65	13	1
111	8	18	144	2.25	0.472	1.0	2.52	68	144	27	1
112	7	6	42	0.857	0.5	0.548	21.0	21	23	1	1
113	10	64	640	6.4	0.477	0.914	2.8	305	585	109	1
114	8	36	288	4.5	0.615	0.938	3.22	177	270	55	1
115	8	33	264	4.125	0.314	0.705	2.13	83	186	39	1
116	10	99	990	9.9	0.443	0.912	2.64	439	903	166	1
117	10	122	1220	12.2	0.294	0.689	2.1	359	840	171	1
118	10	101	1010	10.1	0.45	0.869	2.95	455	878	154	1
119	12	118	1416	9.833	0.266	0.734	1.99	377	1039	189	1
120	10	125	1250	12.5	0.456	0.862	2.92	570	1078	195	1
121	12	117	1404	9.75	0.231	0.712	1.68	324	1000	193	1
122	9	85	765	9.444	0.308	0.744	1.95	236	569	121	1
123	9	43	387	4.778	0.47	0.948	3.31	182	367	55	1
124	9	47	423	5.222	0.286	0.738	1.95	121	312	62	1
125	9	40	360	4.444	0.386	0.889	2.44	139	320	57	1
126	8	44	352	5.5	0.486	0.952	2.95	171	335	58	1
127	9	46	414	5.111	0.29	0.838	2.18	120	347	55	1
128	9	42	378	4.667	0.381	0.931	2.48	144	352	58	1
129	9	42	378	4.667	0.344	0.931	2.13	130	352	61	1
130	15	300	4500	20.0	0.252	0.576	2.36	1136	2594	481	1
131	6	35	210	5.833	0.533	0.943	2.67	112	198	42	1
132	9	122	1098	13.556	0.378	0.961	2.73	415	1055	152	1
133	9	130	1170	14.444	0.513	0.925	2.86	600	1082	210	1
134	2	52	104	26.0	0.144	0.702	2.5	15	73	6	1
135	4	17	68	4.25	0.309	0.559	3.5	21	38	6	1
136	5	31	155	6.2	0.239	0.974	2.06	37	151	18	1
137	5	23	115	4.6	0.226	1.0	1.63	26	115	16	1
138	5	44	220	8.8	0.241	0.791	2.52	53	174	21	1
139	3	56	168	18.667	0.065	0.5	1.38	11	84	8	1
140	4	32	128	8.0	0.313	1.0	2.11	40	128	19	1
141	5	16	80	3.2	0.313	0.813	2.08	25	65	12	1
142	17	77	1309	4.529	0.314	0.76	2.94	411	995	140	1
143	14	34	476	2.429	0.279	0.851	3.09	133	405	43	1
144	11	22	242	2.0	0.293	0.798	2.37	71	193	30	1
145	11	67	737	6.091	0.269	0.689	2.96	198	508	67	1
146	7	123	861	17.571	0.265	0.626	1.66	228	539	137	1
147	12	8	96	0.667	0.438	0.51	42.0	42	49	1	1
148	12	8	96	0.667	0.51	0.927	7.0	49	89	7	1
149	12	9	108	0.75	0.509	0.657	9.17	55	71	6	1
150	11	9	99	0.818	0.545	0.818	9.0	54	81	6	1
151	11	9	99	0.818	0.384	0.727	3.8	38	72	10	1
152	11	8	88	0.727	0.716	1.0	7.88	63	88	8	1
153	11	8	88	0.727	0.705	1.0	8.86	62	88	7	1
154	9	39	351	4.333	0.444	0.923	2.74	156	324	57	1
155	9	21	189	2.333	0.497	0.958	3.62	94	181	26	1
156	10	97	970	9.7	0.423	0.832	2.48	410	807	165	1
157	9	36	324	4.0	0.577	0.948	3.02	187	307	62	1
158	10	49	490	4.9	0.529	0.939	3.01	259	460	86	1
159	9	79	711	8.778	0.323	0.873	2.19	230	621	105	1
160	9	24	216	2.667	0.356	0.907	2.2	77	196	35	1
161	9	37	333	4.111	0.444	0.898	2.08	148	299	71	1
162	9	21	189	2.333	0.365	0.905	2.3	69	171	30	1
163	9	81	729	9.0	0.357	0.863	2.22	260	629	117	1
164	10	67	670	6.7	0.3	0.745	2.14	201	499	94	1
165	8	32	256	4.0	0.402	0.898	1.81	103	230	57	1
166	7	11	77	1.571	0.143	0.558	1.57	11	43	7	1
167	9	99	891	11.0	0.288	0.801	1.95	257	714	132	1
168	9	12	108	1.333	0.444	1.0	1.85	48	108	26	1
169	9	64	576	7.111	0.307	0.842	1.99	177	485	89	1
170	11	94	1034	8.545	0.257	0.604	2.18	266	625	122	1
171	9	99	891	11.0	0.312	0.826	2.16	278	736	129	1
172	12	83	996	6.917	0.253	0.756	1.75	252	753	144	1
173	8	12	96	1.5	0.438	1.0	1.5	42	96	28	1
174	8	54	432	6.75	0.35	0.887	1.74	151	383	87	1
175	9	95	855	10.556	0.284	0.849	1.91	243	726	127	1
176	9	12	108	1.333	0.38	1.0	1.46	41	108	28	1
177	9	64	576	7.111	0.302	0.92	1.98	174	530	88	1
178	11	101	1111	9.182	0.267	0.849	1.72	297	943	173	1
179	11	82	902	7.455	0.236	0.814	1.97	213	734	108	1
180	12	73	876	6.083	0.259	0.743	2.1	227	651	108	1
181	10	98	980	9.8	0.3	0.781	1.72	294	765	171	1
182	9	81	729	9.0	0.322	0.819	2.22	235	597	106	1
183	9	27	243	3.0	0.346	0.951	1.95	84	231	43	1
184	9	47	423	5.222	0.404	0.943	1.99	171	399	86	1
185	9	32	288	3.556	0.413	0.993	1.72	119	286	69	1
186	9	75	675	8.333	0.369	0.936	2.09	249	632	119	1
187	12	27	324	2.25	0.318	0.898	2.64	103	291	39	1
188	12	43	516	3.583	0.31	0.793	2.32	160	409	69	1
189	12	61	732	5.083	0.251	0.746	1.77	184	546	104	1
190	10	19	190	1.9	0.363	0.837	2.46	69	159	28	1
191	10	29	290	2.9	0.221	0.572	3.56	64	166	18	1
192	9	65	585	7.222	0.463	0.901	2.66	271	527	102	1
193	9	36	324	4.0	0.565	0.944	3.16	183	306	58	1
194	9	21	189	2.333	0.323	0.81	1.79	61	153	34	1
195	8	7	56	0.875	0.321	0.429	6.0	18	24	3	1
196	10	100	1000	10.0	0.444	0.924	2.64	444	924	168	1
197	9	32	288	3.556	0.299	0.691	2.1	86	199	41	1
198	9	83	747	9.222	0.335	0.843	2.05	250	630	122	1
199	10	101	1010	10.1	0.442	0.855	2.92	446	864	153	1
