	1	2	3	4	5	6	7	8	9	10	label
0	11	141	1551	12.818	0.366	0.79	2.85	567	1225	199	1
1	11	344	3784	31.273	0.446	0.712	4.71	1686	2694	358	1
2	10	18	180	1.8	0.572	0.867	6.44	103	156	16	1
3	14	153	2142	10.929	0.38	0.643	4.44	813	1378	183	1
4	11	167	1837	15.182	0.371	0.8	2.86	681	1470	238	1
5	15	419	6285	27.933	0.345	0.526	4.5	2170	3309	482	1
6	3	4	12	1.333	0.667	0.667	8.0	8	8	1	1
7	10	17	170	1.7	0.506	0.771	7.82	86	131	11	1
8	11	292	3212	26.545	0.341	0.761	2.95	1096	2445	371	1
9	14	326	4564	23.286	0.363	0.589	4.4	1657	2689	377	1
10	9	18	162	2.0	0.66	0.883	7.13	107	143	15	1
11	14	253	3542	18.071	0.372	0.826	4.36	1317	2924	302	1
12	11	251	2761	22.818	0.355	0.743	2.93	979	2052	334	1
13	14	269	3766	19.214	0.337	0.625	4.61	1271	2353	276	1
14	3	3	9	1.0	0.889	0.889	8.0	8	8	1	1
15	9	18	162	2.0	0.623	0.864	7.77	101	140	13	1
16	13	201	2613	15.462	0.4	0.722	4.45	1046	1887	235	1
17	11	246	2706	22.364	0.349	0.765	2.85	944	2071	331	1
18	8	54	432	6.75	0.537	0.951	3.36	232	411	69	1
19	28	171	4788	6.107	0.258	0.912	1.99	1235	4369	621	1
20	9	83	747	9.222	0.391	0.795	3.21	292	594	91	1
21	10	155	1550	15.5	0.329	0.601	2.88	510	931	177	1
22	12	72	864	6.0	0.63	0.885	6.11	544	765	89	1
23	17	203	3451	11.941	0.925	0.999	14.19	3192	3448	225	1
24	9	8	72	0.889	0.681	0.764	12.25	49	55	4	1
25	10	170	1700	17.0	0.499	0.928	4.35	849	1577	195	1
26	8	121	968	15.125	0.431	0.98	3.11	417	949	134	1
27	13	400	5200	30.769	0.364	0.609	4.52	1891	3168	418	1
28	9	8	72	0.889	0.722	0.792	13.0	52	57	4	1
29	8	59	472	7.375	0.464	0.985	2.74	219	465	80	1
30	13	354	4602	27.231	0.38	0.598	4.39	1749	2750	398	1
31	9	14	126	1.556	0.587	0.944	6.17	74	119	12	1
32	13	130	1690	10.0	0.392	0.697	4.77	663	1178	139	1
33	8	58	464	7.25	0.442	0.903	3.15	205	419	65	1
34	9	18	162	2.0	0.58	0.852	7.83	94	138	12	1
35	12	335	4020	27.917	0.4	0.677	4.61	1606	2722	348	1
36	13	222	2886	17.077	0.377	0.692	4.92	1087	1997	221	1
37	10	280	2800	28.0	0.356	0.77	2.63	998	2157	380	1
38	17	106	1802	6.235	0.927	1.0	14.53	1671	1802	115	1
