	1	2	3	4	5	6	7	8	9	10	label
0	5	14	70	2.8	0.414	0.943	1.38	29	66	21	1
1	10	262	2620	26.2	0.179	0.606	1.36	469	1587	344	1
2	10	49	490	4.9	0.196	0.751	1.26	96	368	76	1
3	7	21	147	3.0	0.327	0.728	1.41	48	107	34	1
4	9	49	441	5.444	0.231	0.685	1.46	102	302	70	1
5	7	23	161	3.286	0.248	0.944	1.21	40	152	33	1
6	7	5	35	0.714	0.257	0.571	2.25	9	20	4	1
7	9	37	333	4.111	0.213	0.706	1.54	71	235	46	1
8	6	17	102	2.833	0.275	0.824	1.33	28	84	21	1
9	6	11	66	1.833	0.303	0.712	1.54	20	47	13	1
10	6	6	36	1.0	0.417	0.944	1.5	15	34	10	1
11	9	214	1926	23.778	0.23	0.748	1.44	443	1440	307	1
12	7	43	301	6.143	0.246	0.947	1.32	74	285	56	1
13	9	56	504	6.222	0.196	0.617	1.24	99	311	80	1
14	7	11	77	1.571	0.312	0.987	1.2	24	76	20	1
15	7	33	231	4.714	0.342	0.848	1.98	79	196	40	1
16	8	23	184	2.875	0.31	0.88	1.84	57	162	31	1
17	7	23	161	3.286	0.329	1.0	1.39	53	161	38	1
18	7	11	77	1.571	0.351	0.922	1.59	27	71	17	1
19	7	20	140	2.857	0.364	0.871	1.46	51	122	35	1
20	7	49	343	7.0	0.3	0.72	1.34	103	247	77	1
21	10	38	380	3.8	0.195	0.55	1.48	74	209	50	1
22	7	15	105	2.143	0.314	1.0	1.57	33	105	21	1
23	7	66	462	9.429	0.294	0.924	1.46	136	427	93	1
24	9	54	486	6.0	0.27	0.852	1.49	131	414	88	1
25	9	49	441	5.444	0.272	0.791	1.38	120	349	87	1
26	8	11	88	1.375	0.25	0.83	1.29	22	73	17	1
27	7	36	252	5.143	0.365	0.96	1.67	92	242	55	1
28	7	29	203	4.143	0.36	0.936	1.4	73	190	52	1
29	7	11	77	1.571	0.351	0.961	1.35	27	74	20	1
30	7	26	182	3.714	0.352	1.0	1.36	64	182	47	1
31	7	9	63	1.286	0.286	0.968	1.2	18	61	15	1
32	7	31	217	4.429	0.276	0.788	1.25	60	171	48	1
33	7	9	63	1.286	0.381	0.952	1.85	24	60	13	1
34	8	27	216	3.375	0.236	0.685	1.31	51	148	39	1
35	8	4	32	0.5	0.375	1.0	2.4	12	32	5	1
36	8	5	40	0.625	0.375	0.95	1.67	15	38	9	1
37	5	5	25	1.0	0.52	1.0	2.17	13	25	6	1
38	7	15	105	2.143	0.229	0.981	1.41	24	103	17	1
39	7	37	259	5.286	0.305	1.0	1.46	79	259	54	1
40	7	9	63	1.286	0.302	0.905	1.46	19	57	13	1
41	7	11	77	1.571	0.364	1.0	1.33	28	77	21	1
42	7	19	133	2.714	0.361	0.917	1.5	48	122	32	1
43	7	8	56	1.143	0.357	0.893	2.22	20	50	9	1
44	9	55	495	6.111	0.259	0.699	1.47	128	346	87	1
45	7	29	203	4.143	0.365	0.946	2.0	74	192	37	1
46	7	4	28	0.571	0.25	0.857	2.33	7	24	3	1
47	7	14	98	2.0	0.337	0.98	1.83	33	96	18	1
48	7	17	119	2.429	0.286	0.916	1.31	34	109	26	1
49	7	38	266	5.429	0.226	0.639	1.4	60	170	43	1
50	8	23	184	2.875	0.239	0.554	1.76	44	102	25	1
51	9	41	369	4.556	0.244	0.661	1.32	90	244	68	1
52	6	33	198	5.5	0.268	0.848	1.39	53	168	38	1
53	6	4	24	0.667	0.458	1.0	2.2	11	24	5	1
54	6	19	114	3.167	0.36	0.711	1.58	41	81	26	1
55	6	49	294	8.167	0.286	0.694	1.38	84	204	61	1
56	7	13	91	1.857	0.297	0.857	1.17	27	78	23	1
57	7	13	91	1.857	0.374	0.978	1.79	34	89	19	1
58	7	30	210	4.286	0.305	0.871	1.64	64	183	39	1
59	7	14	98	2.0	0.378	1.0	1.95	37	98	19	1
60	7	14	98	2.0	0.337	0.786	1.38	33	77	24	1
61	7	18	126	2.571	0.365	0.968	2.0	46	122	23	1
62	7	7	49	1.0	0.245	1.0	1.71	12	49	7	1
63	7	26	182	3.714	0.269	0.929	1.23	49	169	40	1
64	6	17	102	2.833	0.324	1.0	1.32	33	102	25	1
65	6	9	54	1.5	0.296	0.796	1.23	16	43	13	1
66	6	26	156	4.333	0.34	0.974	1.33	53	152	40	1
67	5	5	25	1.0	0.36	1.0	1.29	9	25	7	1
68	9	48	432	5.333	0.273	0.685	1.42	118	296	83	1
69	7	31	217	4.429	0.313	0.853	1.58	68	185	43	1
70	7	42	294	6.0	0.333	0.844	1.46	98	248	67	1
71	7	46	322	6.571	0.304	0.745	1.53	98	240	64	1
72	5	11	55	2.2	0.455	1.0	1.67	25	55	15	1
73	9	21	189	2.333	0.206	0.778	1.22	39	147	32	1
74	9	58	522	6.444	0.203	0.531	1.34	106	277	79	1
75	9	49	441	5.444	0.265	0.653	1.36	117	288	86	1
76	9	8	72	0.889	0.222	0.736	1.78	16	53	9	1
77	9	22	198	2.444	0.227	0.934	1.61	45	185	28	1
78	7	32	224	4.571	0.232	0.804	1.3	52	180	40	1
79	9	19	171	2.111	0.222	0.673	1.31	38	115	29	1
80	6	18	108	3.0	0.306	0.787	1.32	33	85	25	1
81	7	15	105	2.143	0.333	0.838	1.46	35	88	24	1
82	7	16	112	2.286	0.304	0.955	1.13	34	107	30	1
83	9	32	288	3.556	0.24	0.913	1.5	69	263	46	1
84	7	56	392	8.0	0.227	0.602	1.25	89	236	71	1
85	8	16	128	2.0	0.234	0.922	1.58	30	118	19	1
86	6	7	42	1.167	0.262	0.786	1.38	11	33	8	1
87	6	33	198	5.5	0.247	0.813	1.2	49	161	41	1
88	6	10	60	1.667	0.333	0.75	1.54	20	45	13	1
89	6	25	150	4.167	0.273	0.787	1.17	41	118	35	1
90	9	19	171	2.111	0.251	0.977	1.34	43	167	32	1
91	9	29	261	3.222	0.234	0.889	1.39	61	232	44	1
92	9	49	441	5.444	0.247	0.721	1.51	109	318	72	1
93	7	13	91	1.857	0.363	0.934	2.2	33	85	15	1
94	8	57	456	7.125	0.268	0.798	1.45	122	364	84	1
95	8	54	432	6.75	0.275	0.778	1.37	119	336	87	1
96	8	11	88	1.375	0.318	1.0	1.4	28	88	20	1
97	7	24	168	3.429	0.274	0.661	1.48	46	111	31	1
98	7	38	266	5.429	0.259	0.688	1.5	69	183	46	1
99	9	23	207	2.556	0.222	0.816	1.35	46	169	34	1
100	9	49	441	5.444	0.222	0.687	1.27	98	303	77	1
101	7	43	301	6.143	0.249	0.807	1.29	75	243	58	1
102	7	8	56	1.143	0.357	0.804	2.0	20	45	10	1
103	7	19	133	2.714	0.398	0.977	1.77	53	130	30	1
104	5	7	35	1.4	0.429	0.971	1.36	15	34	11	1
105	5	6	30	1.2	0.3	1.0	1.8	9	30	5	1
106	10	262	2620	26.2	0.19	0.601	1.32	499	1575	377	1
107	7	17	119	2.429	0.353	0.79	1.56	42	94	27	1
108	7	9	63	1.286	0.349	0.746	1.83	22	47	12	1
109	7	40	280	5.714	0.336	0.971	1.57	94	272	60	1
110	7	48	336	6.857	0.33	0.821	1.44	111	276	77	1
111	8	25	200	3.125	0.285	0.88	1.36	57	176	42	1
112	7	13	91	1.857	0.396	1.0	1.33	36	91	27	1
113	7	16	112	2.286	0.339	1.0	1.41	38	112	27	1
114	7	38	266	5.429	0.248	0.955	1.32	66	254	50	1
115	5	7	35	1.4	0.457	1.0	2.0	16	35	8	1
116	10	9	90	0.9	0.222	1.0	1.25	20	90	16	1
117	10	47	470	4.7	0.198	0.781	1.29	93	367	72	1
118	8	16	128	2.0	0.258	0.945	1.18	33	121	28	1
119	8	6	48	0.75	0.313	0.813	1.88	15	39	8	1
120	7	26	182	3.714	0.302	0.912	1.53	55	166	36	1
121	9	65	585	7.222	0.222	0.786	1.35	130	460	96	1
122	7	18	126	2.571	0.27	0.825	1.31	34	104	26	1
123	8	21	168	2.625	0.232	0.643	1.3	39	108	30	1
124	5	13	65	2.6	0.4	1.0	1.18	26	65	22	1
125	8	93	744	11.625	0.185	0.538	1.24	138	400	111	1
126	7	21	147	3.0	0.293	0.81	1.34	43	119	32	1
127	7	27	189	3.857	0.079	0.175	2.5	15	33	6	1
128	7	44	308	6.286	0.218	0.734	1.26	67	226	53	1
129	7	19	133	2.714	0.248	0.624	1.5	33	83	22	1
130	7	24	168	3.429	0.232	0.851	1.22	39	143	32	1
131	7	39	273	5.571	0.253	0.853	1.33	69	233	52	1
132	7	11	77	1.571	0.325	0.935	1.39	25	72	18	1
133	7	15	105	2.143	0.229	0.886	1.6	24	93	15	1
134	7	13	91	1.857	0.363	1.0	1.94	33	91	17	1
135	7	4	28	0.571	0.286	1.0	2.0	8	28	4	1
136	7	18	126	2.571	0.365	0.952	1.53	46	120	30	1
137	7	13	91	1.857	0.33	0.835	1.43	30	76	21	1
138	7	40	280	5.714	0.336	0.782	1.47	94	219	64	1
139	9	47	423	5.222	0.279	0.773	1.53	118	327	77	1
140	7	7	49	1.0	0.347	0.98	2.13	17	48	8	1
141	7	11	77	1.571	0.403	0.974	1.48	31	75	21	1
142	9	30	270	3.333	0.27	0.796	1.4	73	215	52	1
143	7	20	140	2.857	0.257	0.879	1.13	36	123	32	1
144	7	11	77	1.571	0.364	0.727	1.56	28	56	18	1
145	7	23	161	3.286	0.329	0.845	1.66	53	136	32	1
146	7	9	63	1.286	0.333	0.952	1.4	21	60	15	1
147	7	13	91	1.857	0.308	0.934	1.65	28	85	17	1
148	7	19	133	2.714	0.286	0.669	1.36	38	89	28	1
149	5	28	140	5.6	0.307	0.814	1.3	43	114	33	1
150	5	32	160	6.4	0.35	0.863	1.33	56	138	42	1
151	5	24	120	4.8	0.375	0.95	1.45	45	114	31	1
152	5	19	95	3.8	0.442	0.937	1.5	42	89	28	1
153	9	54	486	6.0	0.191	0.741	1.24	93	360	75	1
154	9	39	351	4.333	0.239	0.624	1.53	84	219	55	1
155	7	57	399	8.143	0.273	0.659	1.3	109	263	84	1
156	7	10	70	1.429	0.329	1.0	1.77	23	70	13	1
157	7	32	224	4.571	0.277	0.83	1.41	62	186	44	1
158	6	6	36	1.0	0.361	1.0	1.44	13	36	9	1
159	6	21	126	3.5	0.349	1.0	1.33	44	126	33	1
160	6	7	42	1.167	0.357	0.762	2.14	15	32	7	1
161	7	5	35	0.714	0.371	0.829	1.86	13	29	7	1
162	7	13	91	1.857	0.319	0.846	1.61	29	77	18	1
163	7	9	63	1.286	0.381	0.857	2.0	24	54	12	1
164	7	35	245	5.0	0.302	0.939	1.48	74	230	50	1
165	7	14	98	2.0	0.357	0.969	1.52	35	95	23	1
166	7	11	77	1.571	0.39	0.792	1.58	30	61	19	1
167	7	20	140	2.857	0.379	1.0	1.61	53	140	33	1
168	7	31	217	4.429	0.318	0.839	1.35	69	182	51	1
169	7	23	161	3.286	0.286	0.677	1.59	46	109	29	1
170	7	39	273	5.571	0.293	0.733	1.43	80	200	56	1
171	7	7	49	1.0	0.245	0.878	1.71	12	43	7	1
172	8	39	312	4.875	0.224	0.824	1.21	70	257	58	1
173	7	54	378	7.714	0.235	0.799	1.53	89	302	58	1
174	7	32	224	4.571	0.268	0.83	1.28	60	186	47	1
175	7	51	357	7.286	0.322	0.784	1.49	115	280	77	1
176	7	48	336	6.857	0.268	0.652	1.61	90	219	56	1
177	7	13	91	1.857	0.286	0.989	1.73	26	90	15	1
178	7	8	56	1.143	0.268	0.679	1.15	15	38	13	1
179	7	17	119	2.429	0.227	0.891	1.5	27	106	18	1
180	7	10	70	1.429	0.286	0.829	1.33	20	58	15	1
181	7	11	77	1.571	0.286	0.909	1.29	22	70	17	1
182	10	13	130	1.3	0.231	0.8	1.76	30	104	17	1
183	6	11	66	1.833	0.364	0.955	1.33	24	63	18	1
184	7	19	133	2.714	0.346	0.842	1.77	46	112	26	1
185	7	14	98	2.0	0.214	0.786	1.11	21	77	19	1
186	8	20	160	2.5	0.206	0.813	1.38	33	130	24	1
187	6	26	156	4.333	0.288	0.872	1.29	45	136	35	1
188	8	30	240	3.75	0.225	0.671	1.23	54	161	44	1
189	8	10	80	1.25	0.238	0.925	1.73	19	74	11	1
190	7	13	91	1.857	0.341	0.846	1.82	31	77	17	1
191	7	39	273	5.571	0.33	0.853	1.43	90	233	63	1
192	5	18	90	3.6	0.467	0.867	1.91	42	78	22	1
193	6	16	96	2.667	0.198	0.76	2.38	19	73	8	1
194	7	27	189	3.857	0.37	0.841	1.79	70	159	39	1
195	7	8	56	1.143	0.357	0.786	1.54	20	44	13	1
196	7	17	119	2.429	0.261	0.95	1.82	31	113	17	1
197	7	11	77	1.571	0.364	0.922	2.0	28	71	14	1
198	7	11	77	1.571	0.299	0.779	1.64	23	60	14	1
199	7	23	161	3.286	0.342	0.783	1.45	55	126	38	1
200	7	7	49	1.0	0.327	1.0	1.33	16	49	12	1
201	7	8	56	1.143	0.339	0.875	2.38	19	49	8	1
202	6	13	78	2.167	0.269	0.667	1.5	21	52	14	1
203	7	16	112	2.286	0.286	0.705	1.88	32	79	17	1
204	6	28	168	4.667	0.369	0.78	1.77	62	131	35	1
205	7	34	238	4.857	0.273	0.584	1.55	65	139	42	1
206	7	18	126	2.571	0.286	0.627	1.57	36	79	23	1
207	7	11	77	1.571	0.351	0.727	1.5	27	56	18	1
208	7	21	147	3.0	0.327	0.912	1.71	48	134	28	1
209	7	14	98	2.0	0.286	0.755	1.56	28	74	18	1
210	7	52	364	7.429	0.272	0.788	1.22	99	287	81	1
211	1	14	14	14.0	0.571	1.0	2.67	8	14	3	1
212	5	18	90	3.6	0.4	0.811	1.64	36	73	22	1
213	5	36	180	7.2	0.406	0.961	1.35	73	173	54	1
214	7	11	77	1.571	0.377	0.948	1.38	29	73	21	1
215	9	29	261	3.222	0.287	0.747	1.53	75	195	49	1
216	9	37	333	4.111	0.228	0.586	1.27	76	195	60	1
217	7	16	112	2.286	0.295	0.92	1.18	33	103	28	1
218	8	26	208	3.25	0.236	0.779	1.26	49	162	39	1
219	7	11	77	1.571	0.299	0.727	1.35	23	56	17	1
220	5	13	65	2.6	0.477	0.938	1.48	31	61	21	1
221	5	7	35	1.4	0.543	1.0	2.11	19	35	9	1
222	5	14	70	2.8	0.457	1.0	1.52	32	70	21	1
223	7	30	210	4.286	0.3	0.886	1.43	63	186	44	1
224	7	9	63	1.286	0.238	0.619	1.5	15	39	10	1
225	7	16	112	2.286	0.286	0.955	1.68	32	107	19	1
226	7	11	77	1.571	0.247	0.61	1.36	19	47	14	1
227	7	27	189	3.857	0.286	1.0	1.32	54	189	41	1
228	7	7	49	1.0	0.265	0.796	1.44	13	39	9	1
229	7	21	147	3.0	0.333	0.789	1.4	49	116	35	1
230	7	33	231	4.714	0.368	0.896	1.57	85	207	54	1
231	7	17	119	2.429	0.336	0.908	1.48	40	108	27	1
232	7	12	84	1.714	0.357	0.81	1.67	30	68	18	1
233	7	19	133	2.714	0.406	0.94	1.74	54	125	31	1
234	7	30	210	4.286	0.329	1.0	1.38	69	210	50	1
235	7	8	56	1.143	0.268	0.768	1.07	15	43	14	1
236	7	11	77	1.571	0.312	0.844	1.33	24	65	18	1
237	9	24	216	2.667	0.218	0.588	1.38	47	127	34	1
238	7	24	168	3.429	0.244	0.774	1.46	41	130	28	1
239	7	20	140	2.857	0.257	0.75	1.33	36	105	27	1
